id_number	City	State	ZipCode	Age	Company	Longitude	StreetAddress	Street Number	Latitude	lat_2
901	Elgin	IL	60120	79	Silverwoods	-88.254788	1310 Rebecca Street	1310	42.091278	42
902	Chicago	IL	60631	44	Team Uno	-87.897497	3433 Point Street	3433	41.914157	41
903	Mission	KS	66202	69	Vinyl Fever	-94.753762	3268 Charter Street	3268	39.007159	39
904	Houston	TX	77035	38	Krauses Sofa Factory	-95.469499	3686 Brooke Street	3686	29.700739	29
905	Manchester	MO	63011	28	Freedom Map	-90.420519	178 Ash Avenue	178	39.619879	39
906	Los Angeles	CA	90067	85	Janeville	-118.496769	2151 Jail Drive	2151	33.981286	33
907	Carmel	CA	93921	72	Baltimore Markets	-121.912557	3186 Emily Renzelli Boulevard	3186	36.407362	36
908	Anniston	AL	36207	38	Allied City Stores	-85.73994	4204 Ritter Street	4204	33.626983	33
909	Springfield	IL	62701	20	E-zhe Source	-89.652794	659 Bolman Court	659	39.814173	39
910	Dalton	MN	56324	35	Wealth Zone Group	-95.893406	2845 Terra Cotta Street	2845	46.158346	46
911	Albuquerque	NM	87107	77	Source Club	-106.716834	200 Chapmans Lane	200	35.213669	35
912	San Jose	CA	95113	34	Midwest TV & Appliance	-121.821857	4874 Duck Creek Road	4874	37.309433	37
913	Syracuse	NY	13202	23	Reliable Guidance	-76.058683	3625 Plainfield Avenue	3625	43.109251	43
914	State College	PA	16803	76	Mr. AG's	-77.822242	228 Stutler Lane	228	40.891008	40
915	Elizabeth City	NC	27909	62	Monk House Maker	-76.271067	3418 Rockwell Lane	3418	36.316859	36
916	Chicago	IL	60631	75	Levitz Furniture	-87.898237	768 Oakmound Road	768	42.006921	42
917	Fort Myers	FL	33901	70	Hill-Behan	-81.810622	4695 Wilkinson Court	4695	26.601798	26
918	San Jose	CA	95118	43	Carter's Foods	-121.859023	1513 Hide A Way Road	1513	37.336814	37
919	Oakland	CA	94612	52	Dubrow's Cafeteria	-122.237536	2699 Thompson Drive	2699	37.848932	37
920	Cheshire	CT	6410	43	Full Color	-72.887431	314 Maxwell Street	314	41.58406	41
921	Beaumont	TX	77701	52	Federated Group	-94.008563	3347 Lynn Ogden Lane	3347	29.991279	29
922	Tucson	AZ	85704	27	Pointers	-110.949358	2866 Dogwood Lane	2866	32.347901	32
923	Omer	MI	48749	37	Foreman & Clark	-83.841692	1526 Mount Street	1526	43.977695	43
924	Phoenix	AZ	85003	85	Silo	-112.105739	4264 Griffin Street	4264	33.541658	33
925	New York	NY	10004	41	Alladin Realty	-74.086622	4922 Bicetown Road	4922	40.685579	40
926	Douglas	GA	31533	24	Klopfenstein's	-82.788203	264 Lilac Lane	264	31.571863	31
927	Lafayette	LA	70501	50	Jackhammer Technologies	-91.926701	3500 Hillside Drive	3500	30.241909	30
928	Memphis	TN	38110	59	Grand Union	-89.969762	2480 Lightning Point Drive	2480	35.124543	35
929	Santa Barbara	CA	93101	27	Trak Auto	-119.620268	924 Diane Street	924	34.349652	34
930	Cassville	MO	65625	23	Britches of Georgetown	-93.852181	2501 Briarwood Road	2501	36.691215	36
931	Richmond	VA	23220	73	Dave Cooks	-77.49466	4759 Eden Drive	4759	37.485618	37
932	Utica	NY	13502	23	Bugle Boy	-75.152738	1415 Confederate Drive	1415	43.231355	43
933	Atlanta	GA	30303	29	Wealthy Ideas	-84.453079	2167 Adonais Way	2167	33.845014	33
934	Phoenix	AZ	85034	76	Pender's Food Stores	-111.933042	758 Preston Street	758	33.369481	33
935	Burbank	CA	91502	48	Plan Smart	-118.314905	4041 Joy Lane	4041	34.232385	34
936	Avoca	PA	18641	34	Noodle Kidoodle	-75.778549	1365 Conference Center Way	1365	41.286342	41
937	Bridgeport	CT	6604	84	Boys Markets	-73.160144	1822 Cook Hill Road	1822	41.16742	41
938	Talihina	OK	74571	52	J. B. Van Sciver	-95.151521	2740 Camel Back Road	2740	34.803841	34
939	Washington	DC	20005	41	Golf Augusta Pro Shops	-77.055845	1733 Massachusetts Avenue	1733	38.863492	38
940	Marshalltown	IA	50158	33	Brilliant Home Designs	-92.902786	842 Park Boulevard	842	42.105986	42
941	Syracuse	NY	13202	49	Shoe Pavilion	-76.14086	1131 Saint Marys Avenue	1131	43.043877	43
942	Madison	WI	53703	19	Maxaprofit	-89.304903	4745 Primrose Lane	4745	43.02301	43
943	New Haven	CT	6511	39	Rickel	-72.83009	3358 Cook Hill Road	3358	41.357404	41
944	Sunrise	FL	33323	32	The Jolly Farmer	-80.268734	1394 Kildeer Drive	1394	26.227794	26
945	Pine Bluff	AR	71601	41	Cellophane Square	-91.953473	3001 Rosebud Avenue	3001	34.200154	34
946	Shrewsbury	MA	1545	41	Envirotecture Design	-71.652505	2564 Smith Street	2564	42.240717	42
947	Redding	CA	96001	78	Waccamaw Pottery	-122.512039	4896 Byers Lane	4896	40.571306	40
948	Dallas	TX	75247	21	Sunflower Market	-96.850806	1530 Romines Mill Road	1530	32.811923	32
949	Glenwood Springs	CO	81601	22	Superior Appraisals	-107.284595	4780 Stark Hollow Road	4780	39.508272	39
950	Weiser	ID	83672	44	Access Asia	-117.005061	1164 Science Center Drive	1164	44.438195	44
951	Phoenix	AZ	85034	61	Skaggs-Alpha Beta	-112.107315	4539 Burnside Court	4539	33.363578	33
952	Oklahoma City	OK	73160	41	ABCO Foods	-97.440936	1626 Benson Park Drive	1626	35.355932	35
953	Eagle Rock	VA	24085	74	Family Toy	-79.929883	844 Meadowview Drive	844	37.706455	37
954	Framingham	MA	1701	68	Practi-Plan	-71.413829	4627 Levy Court	4627	42.226122	42
955	Anniston	AL	36201	52	Starship Tapes & Records	-85.879373	3424 Marcus Street	3424	33.613729	33
956	Mccordsville	IN	46055	33	Ole's	-85.851773	2344 Barfield Lane	2344	39.933248	39
957	White Salmon	WA	98672	44	Media Play	-121.50568	4819 Mudlick Road	4819	45.905012	45
958	Converse	LA	71419	67	Rainbow Bay Crafts	-93.783346	1958 Norma Lane	1958	31.845209	31
959	Los Angeles	CA	90017	26	Square Circle	-118.345526	4107 Libby Street	4107	34.028228	34
960	Kenner	LA	70062	85	Mervyn's	-90.330985	3589 Big Indian	3589	30.03418	30
961	Ocala	FL	34471	78	Grass Roots Yard Services	-82.062765	3626 Rhapsody Street	3626	29.213887	29
962	Chesterfield	MO	63005	54	Joseph Magnin	-90.744263	590 Court Street	590	38.607214	38
963	Elizabethtown	KY	42701	52	Blue Boar Cafeterias	-85.786301	2080 Glen Street	2080	37.648375	37
964	Garfield Heights	OH	44125	27	House 2 Home	-81.597235	2484 Harley Vincent Drive	2484	41.418158	41
965	Chico	CA	95928	80	Gottschalks	-121.830722	3622 Riverwood Drive	3622	39.693801	39
966	Quincy	MA	2169	59	Crown Books	-71.031789	2904 Kovar Road	2904	42.218017	42
967	Dayton	OH	45402	65	Little Folk Shops	-84.190052	82 Crim Lane	82	39.799319	39
968	Chandler	AZ	85225	41	Hollywood Video	-111.917787	4468 Elmwood Avenue	4468	33.30894	33
969	Memphis	TN	38117	53	Bresler's Ice Cream	-89.991343	3677 Lightning Point Drive	3677	35.124496	35
970	Cedar Rapids	IA	52401	20	Sew-Fro Fabrics	-91.663357	4980 Bailey Drive	4980	41.889714	41
971	Nashville	TN	37214	72	Elek-Tek	-86.620947	335 Buffalo Creek Road	335	36.226555	36
972	Greensboro	NC	27409	27	MegaSolutions	-79.918592	2861 Fire Access Road	2861	36.103002	36
973	Clovis	TX	88101	65	Parade of Shoes	-103.329758	953 Emma Street	953	34.45665	34
974	Petaluma	CA	94952	43	Gamble-Skogmo	-122.796269	763 Davis Avenue	763	38.306293	38
975	Aurora	CO	80014	69	Sports Unlimited	-104.773873	4575 Clay Lick Road	4575	39.608233	39
976	Elgin	IL	60120	52	LoRay	-88.15721	3766 Oak Avenue	3766	41.931687	41
977	Wichita	KS	67216	45	Envirotecture Design Service	-97.25003	3654 Williams Lane	3654	37.50681	37
978	Seal Beach	CA	90740	42	Sambo's	-118.018267	2179 Locust Court	2179	33.787455	33
979	Collinsville	IL	62234	39	Raleigh's	-89.974535	2202 Davis Court	2202	38.711999	38
980	Milton Mills	ME	3852	25	Manning's Cafeterias	-71.051247	2579 Victoria Court	2579	43.514922	43
981	Pomona	CA	91766	43	On Cue	-117.675733	599 Norman Street	599	33.943203	33
982	Nashville	TN	37204	81	Furrow's	-86.83969	3406 Glory Road	3406	36.141419	36
983	Anaheim	CA	92805	58	Sure Save	-117.819803	3527 Thompson Street	3527	33.789878	33
984	Elkton	MN	57026	38	Bennett Brothers	-96.586108	981 Sugar Camp Road	981	44.265536	44
985	Aptos	CA	95003	42	Gamble-Skogmo	-121.864108	1032 Emily Renzelli Boulevard	1032	37.028006	37
986	Keaau	HI	96749	44	Good Times	-154.955286	3844 Randall Drive	3844	19.620249	19
987	Santa Ana	CA	92705	56	Rolling Thunder	-117.890932	3101 Jett Lane	3101	33.70884	33
988	Philadelphia	PA	19108	26	Walt's IGA	-75.125107	3562 Linda Street	3562	39.96875	39
989	Bronx	NY	10467	39	Record Bar	-73.903827	4887 Patterson Road	4887	40.959049	40
990	Hanover	MD	21076	24	Frank and Seder	-76.630657	389 Marshall Street	389	39.144078	39
991	Braselton	GA	30517	27	Monsource	-83.724836	3591 Riverside Drive	3591	34.116147	34
992	South Portland	ME	4106	63	Rolling Thunder	-70.328135	159 Chipmunk Lane	159	43.632198	43
993	Spokane	WA	99202	28	Kleinhans	-117.440871	156 Sun Valley Road	156	47.692513	47
994	San Diego	CA	92103	59	Signa Air	-117.178133	4817 Bel Meadow Drive	4817	32.734551	32
995	Dayton	OH	45402	28	G.I. Joe's	-84.230834	4373 Walnut Hill Drive	4373	39.693661	39
996	Little Rock	AR	72210	59	Wickes Furniture	-92.484495	2727 Bassell Avenue	2727	34.713858	34
997	Chattanooga	TN	37421	77	Odyssey Records & Tapes	-85.172981	1023 Corbin Branch Road	1023	35.102495	35
998	Metairie	LA	70001	30	Prospa-Pal	-90.144126	1871 Bassel Street	1871	29.953217	29
999	Fairfax	VA	22032	79	Macroserve	-77.21544	908 Daffodil Lane	908	38.761599	38
1000	Westborough	MA	1581	41	Delchamps	-71.561477	2091 Gerald L. Bates Drive	2091	42.205155	42
1001	West Palm Beach	FL	33409	42	Sandy's	-80.159747	2224 Powder House Road	2224	26.666656	26
1002	Collingswood	NJ	8108	82	Standard Brands Paint Company	-75.033638	4083 Valley Street	4083	40.00479	40
1003	Gettysburg	PA	17325	67	First Rate Choice	-77.184278	645 Stout Street	645	39.913171	39
1004	Redmond	WA	98052	62	The Pink Pig Tavern	-122.058005	172 Scenicview Drive	172	47.761732	47
1005	Salt Lake City	UT	84104	76	K's Merchandise	-111.947771	2358 Walton Street	2358	40.738942	40
1006	Queens	NY	11103	56	Kent's	-73.883987	299 Alfred Drive	299	40.652795	40
1007	Westfield	NY	14787	60	Silverwoods	-79.574668	2351 Cameron Road	2351	42.389661	42
1008	Farmington	CT	6032	69	Eli Moore Inc	-72.83412	2730 Copperhead Road	2730	41.804521	41
1009	Milwaukee	WI	53202	61	Littler's	-87.877696	884 Oakridge Farm Lane	884	42.969893	42
1010	Colby	WA	98384	33	Nutri G	-122.596178	49 Pratt Avenue	49	47.515328	47
1011	Richmond	VA	23228	24	Superior Interactive	-77.468023	3532 Fleming Way	3532	37.535508	37
1012	Wichita	KS	67202	25	Larry's Markets	-97.37027	4070 Oliverio Drive	4070	37.744171	37
1013	Rangeley	ME	4970	56	Monk House Maker	-70.700511	426 Upton Avenue	426	44.976718	44
1014	Kansas City	MO	64106	46	Multi-Systems Merchant Services	-94.566279	1916 Fairmont Avenue	1916	39.19193	39
1015	Chicago	IL	60631	62	County Seat	-87.850621	2174 Lewis Street	2174	41.92747	41
1016	Houston	TX	77040	46	Lionel Playworld	-95.550805	292 Margaret Street	292	29.858005	29
1017	New Bern	NC	28562	56	Grand Union	-77.085025	946 Fort Street	946	35.087621	35
1018	Bloomfield Township	MI	48302	39	Mission You	-83.272458	224 D Street	224	42.651249	42
1019	Indianapolis	IN	46202	74	Peter Reeves	-86.258732	3326 Raintree Boulevard	3326	39.696277	39
1020	West Valley City	UT	84119	67	Solution Answers	-112.067911	4970 Kemper Lane	4970	40.697967	40
1021	Le Roy	NY	14482	59	Golden Dawn	-77.950082	3971 Cherry Ridge Drive	3971	43.05442	43
1022	King Of Prussia	PA	19406	31	Friendly Interior Design	-75.37657	2252 Wakefield Street	2252	40.154741	40
1023	Bellflower	CA	90706	82	Forest City	-118.22097	2405 Pleasant Hill Road	2405	33.971521	33
1024	Braintree	MA	2184	32	Libera	-71.088552	4909 Hillcrest Avenue	4909	42.152338	42
1025	Dallas	TX	75212	62	Big A Auto Parts	-96.942133	2178 Ersel Street	2178	32.732902	32
1026	Houston	TX	77002	23	Coon Chicken Inn	-95.39586	4421 Gambler Lane	4421	29.673446	29
1027	Bellevue	WA	98004	76	Audio Aid	-122.120387	3821 Conifer Drive	3821	47.575519	47
1028	Atlanta	GA	30303	52	Pro Property Maintenance	-84.390431	1653 Stroop Hill Road	1653	33.686445	33
1029	Jacksonville	FL	32202	26	Wise Solutions	-81.728595	4981 Alpha Avenue	4981	30.373921	30
1030	San Diego	CA	92103	37	Media Play	-117.171048	4956 Grim Avenue	4956	32.755376	32
1031	Longview	TX	75601	41	Frank's Nursery & Crafts	-94.687811	4587 Scenicview Drive	4587	32.428085	32
1032	Detroit	MI	48226	58	Auto Works	-83.029572	4448 Tully Street	4448	42.262901	42
1033	Dallas	TX	75207	63	Chatham	-96.877127	2292 Formula Lane	2292	32.683202	32
1034	Philadelphia	PA	19103	58	The Record Shops at TSS	-75.143666	3108 Filbert Street	3108	39.978803	39
1035	Buena Park	CA	90621	41	Sure Save	-117.97229	3895 Angie Drive	3895	33.946204	33
1036	Table Mesa	CO	80303	33	Knockout Kickboxing	-105.271402	3817 Scheuvront Drive	3817	40.029722	40
1037	San Diego	CA	92103	61	Quickbiz	-117.199632	16 Grim Avenue	16	32.784577	32
1038	Waukesha	WI	53186	60	Standard Food	-88.116559	1801 Saint Francis Way	1801	42.934418	42
1039	Utica	MI	48317	25	J. K. Gill Company	-83.137649	4497 D Street	4497	42.691974	42
1040	Brighton	NY	14623	38	Indiewealth	-77.547171	656 Caldwell Road	656	43.051301	43
1041	Pinconning	MI	48650	69	World Radio	-84.120466	117 Juniper Drive	117	43.8788	43
1042	Laurel	MD	20707	22	Elek-Tek	-76.899257	3699 Green Gate Lane	3699	39.031688	39
1043	Magee	MS	39111	80	"10,000 Auto Parts"	-89.622369	4617 Devils Hill Road	4617	31.992077	31
1044	Fort Lauderdale	FL	33301	58	Netaid	-80.119102	4397 Pointe Lane	4397	26.168646	26
1045	Spokane	WA	99202	61	Monk House Sales	-117.474575	1893 Melrose Street	1893	47.603792	47
1046	Coeur D Alene	ID	83814	56	Alladin Realty	-116.977897	1953 Seltice Way	1953	47.598477	47
1047	Arlington	TN	38002	41	Vitagee	-89.628189	1667 Lords Way	1667	35.351329	35
1048	Birmingham	AL	35222	20	Pantry Pride	-86.770713	3266 Petunia Way	3266	33.453513	33
1049	Redmond	WA	98052	58	Dubrow's Cafeteria	-122.182449	2383 Ryder Avenue	2383	47.7551	47
1050	Lakeville	MN	55044	45	The Fox and Hound 	-93.318629	1429 Sycamore Fork Road	1429	44.609006	44
1051	Garden City	NY	11530	77	Mode O'Day	-73.610397	2545 Redbud Drive	2545	40.733131	40
1052	Columbia	SC	29209	46	Creative Wealth	-80.913507	1210 Hillview Street	1210	33.935836	33
1053	Sacramento	CA	95815	25	AM/PM Camp	-121.490308	2724 Woodland Terrace	2724	38.557876	38
1054	Grand Rapids	MI	49508	62	Master Builder Design Services	-85.529176	3299 Locust Street	3299	42.952833	42
1055	Mebane	NC	27302	78	Wellby	-79.354061	1093 Patton Lane	1093	36.146033	36
1056	Jasper	TX	75951	44	Gart Sports	-93.991553	1554 Burwell Heights Road	1554	30.864713	30
1057	Houston	TX	77002	55	Macroserve	-95.45354	2348 Wines Lane	2348	29.739766	29
1058	Charlotte	NC	28202	62	Libera	-80.846054	2528 Snyder Avenue	2528	35.166783	35
1059	Rome	ME	4955	31	Coffey's Market	-69.981557	1899 Victoria Court	1899	44.621542	44
1060	Schaumburg	IL	60173	27	Standard Brands Paint Company	-88.13366	3691 Pinewood Drive	3691	42.020199	42
1061	Saint Louis	MO	63101	84	Prahject Planner	-90.210008	3209 Hawks Nest Lane	3209	38.697236	38
1062	Wheaton	IL	60187	67	Matrix Design	-88.023	3259 Millbrook Road	3259	41.918292	41
1063	El Monte	CA	91731	47	Morrie Mages	-117.941991	3941 Woodstock Drive	3941	33.999273	33
1064	Somerset	OH	43783	73	Spaceage Stereo	-82.336778	4169 Viking Drive	4169	39.895161	39
1065	Atlanta	GA	30303	61	Klopfenstein's	-84.400408	395 Stroop Hill Road	395	33.800465	33
1066	Meridian	ID	83642	49	FlowerTime	-116.389773	4375 Modoc Alley	4375	43.600862	43
1067	Pittsburg	TX	75686	78	Cut Above	-94.888528	3079 Grant Street	3079	32.963679	32
1068	White Plains	NY	10601	44	STM Auto Parts	-73.836683	4343 Lake Forest Drive	4343	40.945454	40
1069	Atmore	AL	36502	64	Dun Rite Lawn Care	-87.434383	1213 George Avenue	1213	31.123256	31
1070	Stamford	CT	6995	85	Simply Appraisals	-73.452035	4260 Whitman Court	4260	41.181496	41
1071	Deal Island	MD	21821	30	Sun Television and Appliances	-75.864671	2813 Woodhill Avenue	2813	38.077624	38
1072	Providence	RI	2908	75	Shabby Chic	-71.403955	2004 Winding Way	2004	41.835177	41
1073	Lexington	KY	40505	62	Frank's Nursery & Crafts	-84.425752	648 Straford Park	648	38.078798	38
1074	Indianapolis	IN	46254	33	Liberty Wealth Planner	-86.201965	2099 Henery Street	2099	39.840506	39
1075	Los Angeles	CA	90017	54	Thriftway Food Mart	-118.291579	1545 Prospect Valley Road	1545	34.01393	34
1076	San Francisco	CA	94108	69	Solid Future	-122.404792	3873 Delaware Avenue	3873	37.694604	37
1077	Poplar Bluff	MO	63901	24	Kelsey's Neighbourhood Bar & Grill	-90.407825	2344 John Daniel Drive	2344	36.676087	36
1078	Las Vegas	NV	89102	45	Galaxy Man	-115.105162	3354 Mesa Drive	3354	36.149356	36
1079	Fresno	CA	93721	31	Nutri G	-119.78441	2338 Chicago Avenue	2338	36.784476	36
1080	Grand Rapids	MI	49503	22	Signa Air	-85.745835	4458 Cottonwood Lane	4458	43.032577	43
1081	Coldwater	MI	49036	37	Rivera Property Maintenance	-85.061962	750 Jarvisville Road	750	41.980816	41
1082	Norcross	GA	30071	59	Modern Architecture Design	-84.310636	3783 Adonais Way	3783	33.930879	33
1083	Bremen	ME	4551	52	Paper Cutter	-69.400465	1600 Bloomfield Way	1600	44.081306	44
1084	Madison	WI	53711	45	Parade of Shoes	-89.428471	465 Comfort Court	465	43.024532	43
1085	Hickory Hills	IL	60457	31	Shoe Kicks	-87.806899	432 West Drive	432	41.777375	41
1086	Natchez	MS	39120	81	Sports Unlimited	-91.335565	2824 Eastland Avenue	2824	31.624506	31
1087	Greenville	NC	27834	55	Young @ Heart	-77.168761	3904 Yorkshire Circle	3904	35.622345	35
1088	Harrisonburg	VA	22802	43	Value Giant	-78.872244	3718 White Pine Lane	3718	38.493048	38
1089	Brockton	MA	2401	51	Midwest TV & Appliance	-71.049308	4833 Ferguson Street	4833	42.05776	42
1090	Onalaska	WI	54650	80	Gart Sports	-91.208223	2583 Irish Lane	2583	43.948998	43
1091	Globe	AZ	85501	44	Hugh M. Woods	-110.792011	3234 Martha Street	3234	33.679033	33
1092	Mansfield	OH	44903	29	Pearl Architectural Design	-82.559829	3866 Jessie Street	3866	40.866759	40
1093	Santa Clara	CA	95054	69	Starship Tapes & Records	-121.957458	3532 Brookview Drive	3532	37.491469	37
1094	Backus	MN	56435	35	Anthony's	-94.551923	3464 Post Avenue	3464	46.773388	46
1095	Damascus	MD	20872	57	Pro-Care Garden Maintenance	-77.201409	1799 Village View Drive	1799	39.336304	39
1096	Jackson	MS	39213	71	Sun Television and Appliances	-90.173795	4797 Rafe Lane	4797	32.394983	32
1097	Chevy Chase	MD	20815	64	Lionel Kiddie City	-77.12649	234 Adams Avenue	234	38.902827	38
1098	Atlanta	GA	30303	77	Lechmere	-84.423658	3800 Junior Avenue	3800	33.716609	33
1099	Saint Louis	MO	63141	48	Carter's Foods	-90.490626	3716 Ash Avenue	3716	38.67031	38
1100	Wisconsin Rapids	WI	54494	21	Destiny Planners	-89.699006	4188 Abner Road	4188	44.34761	44
1101	Pikesville	MD	21208	29	The Jolly Farmer	-76.644415	2394 Woodhill Avenue	2394	39.433328	39
1102	Los Angeles	CA	90071	78	Stop N Shop	-118.337258	4357 Zimmerman Lane	4357	34.115753	34
1103	Plano	TX	75075	67	Monlinks	-96.827944	1158 Carolyns Circle	1158	33.079462	33
1104	Davenport	IA	52803	24	Plan Smart	-90.491031	4954 Pin Oak Drive	4954	41.506436	41
1105	Burbank	CA	91504	25	Edge Yard Service	-118.25949	1961 Joy Lane	1961	34.216235	34
1106	Caro	MI	48723	21	Beatties	-83.443342	2418 Mount Street	2418	43.434251	43
1107	Utopia	TX	78884	42	Scott Ties	-99.551846	3619 Parrish Avenue	3619	29.624031	29
1108	Garden City	NY	11530	22	Super Duper	-73.729567	3878 Elm Drive	3878	40.825567	40
1109	San Diego	CA	92103	48	Britches of Georgetown	-117.120829	4614 Coleman Avenue	4614	32.79816	32
1110	Winchester	KY	40391	43	Our Own Hardware	-84.141451	2767 Counts Lane	2767	37.882624	37
1111	Clinton	OK	73601	58	W. Bell & Co.	-98.985139	1174 Luke Lane	1174	35.415093	35
1112	Boston	MA	2110	60	Macroserve	-71.03686	227 Tenmile Road	227	42.447103	42
1113	Irvine	CA	92614	67	Lechmere	-117.816647	3154 Joy Lane	3154	33.674094	33
1114	Little Rock	AR	72210	62	Libera	-92.556993	1976 Sunset Drive	1976	34.612734	34
1115	Bensalem	PA	19020	43	Expo Superstore	-74.894971	2527 Pheasant Ridge Road	2527	40.122245	40
1116	Baltimore	MD	21201	39	Burstein-Applebee	-76.525983	4463 Hewes Avenue	4463	39.329425	39
1117	Los Angeles	CA	90017	41	Del Farm	-118.363308	1281 Gordon Street	1281	34.039665	34
1118	New York	NY	10007	40	Dreamscape Garden Care	-73.963459	2153 Farnum Road	2153	40.779223	40
1119	Dallas	TX	75212	51	Micro Design	-96.858649	3015 Worthington Drive	3015	32.763144	32
1120	Houston	TX	77002	24	Avant Garde Appraisal Group	-95.286648	4392 Margaret Street	4392	29.799406	29
1121	Detroit	MI	48226	63	The Record Shops at TSS	-83.091406	2486 Tuna Street	2486	42.244884	42
1122	Cincinnati	KY	45203	55	Frank's Nursery & Crafts	-84.45296	896 Counts Lane	896	39.028795	39
1123	Honolulu	HI	96813	84	China Coast	-157.740855	4210 Indiana Avenue	4210	21.223506	21
1124	Tallahassee	FL	32301	73	Herman's World of Sporting Goods	-84.27616	2769 Virgil Street	2769	30.431564	30
1125	Austin	TX	78701	70	Martin's	-97.742949	2028 Bubby Drive	2028	30.367778	30
1126	Renton	WA	98055	49	Johnson's General Stores	-122.156881	567 Hershell Hollow Road	567	47.498866	47
1127	Dayton	OH	45402	81	Record World	-84.2468	928 College Avenue	928	39.665319	39
1128	Jersey City	NJ	7307	36	Cal Stereo	-74.110837	3658 Desert Broom Court	3658	40.769717	40
